wavelength,value
499.5190735122185,2715.1428571428573
499.6624367779146,2722.809523809524
499.80580150759107,2726.095238095238
499.9491677092199,2730.7619047619046
500.09253539077304,2735.4761904761904
500.23590456022225,2750.809523809524
500.37927522553963,2729.095238095238
500.522647394697,2747.4285714285716
500.6660210756663,2748.095238095238
500.80939627641953,2762.6666666666665
500.9527730049285,2754.7619047619046
501.0961512691651,2759.1428571428573
501.23953107710133,2758.5714285714284
501.38291243670915,2785.5714285714284
501.5262953559604,2770.190476190476
501.669679842827,2769.3333333333335
501.81306590528084,2754.9523809523807
501.956453551294,2787.8571428571427
502.09984278883815,2761.1428571428573
502.2432336258854,2771.4285714285716
502.38662607040766,2780.6666666666665
502.5300201303768,2762.9523809523807
502.6734158137647,2762.4285714285716
502.81681312854323,2752.285714285714
502.9602120826845,2784.2380952380954
503.10361268416034,2748.285714285714
503.2470149409427,2731.3809523809523
503.39041886100335,2741.2380952380954
503.5338244523143,2725.095238095238
503.6772317228476,2718.714285714286
503.8206406805749,2730.6666666666665
503.9640513334684,2737.4285714285716
504.10746368949987,2726.5714285714284
504.2508777566412,2714.4761904761904
504.3942935428644,2699.3333333333335
504.53771105614135,2714.809523809524
504.68113030444385,2709.809523809524
504.8245512957441,2731.5714285714284
504.9679740380137,2728.285714285714
505.11139853922487,2713.3333333333335
505.2548248073493,2682.2380952380954
505.398252850359,2700.904761904762
505.54168267622583,2654.6666666666665
505.68511429292187,2666.1428571428573
505.8285477084188,2634.1428571428573
505.97198293068874,2625.4761904761904
506.1154199677035,2611.3333333333335
506.25885882743506,2586.5714285714284
506.40229951785534,2565.0476190476193
506.5457420469362,2557.0476190476193
506.6891864226495,2536.8571428571427
506.8326326529674,2534.7619047619046
506.9760807458616,2540.714285714286
507.11953070930406,2506.3333333333335
507.26298255126676,2490.4761904761904
507.40643627972156,2475.3333333333335
507.5498919026404,2452.3333333333335
507.69334942799526,2445.809523809524
507.83680886375794,2428.6190476190477
507.98027021790045,2444.6666666666665
508.1237334983947,2432.0
508.26719871321257,2424.8571428571427
508.41066587032594,2449.3333333333335
508.5541349777069,2450.190476190476
508.69760604332714,2446.714285714286
508.84107907515875,2493.190476190476
508.98455408117354,2488.4761904761904
509.12803106934354,2515.4761904761904
509.2715100476406,2517.0476190476193
509.4149910240367,2532.5714285714284
509.5584740065036,2550.0
509.70195900301337,2534.6666666666665
509.8454460215379,2555.3809523809523
509.988935070049,2554.3809523809523
510.1324261565188,2564.9523809523807
510.2759192889191,2576.7619047619046
510.4194144752218,2601.6190476190477
510.5629117233988,2584.8571428571427
510.70641104142214,2595.190476190476
510.8499124372636,2615.6190476190477
510.99341591889515,2633.7619047619046
511.13692149428874,2600.5238095238096
511.28042917141624,2628.8571428571427
511.42393895824966,2643.3333333333335
511.5674508627608,2635.714285714286
511.71096489292165,2669.0476190476193
511.85448105670406,2619.9523809523807
511.99799936208,2652.7619047619046
512.1415198170214,2647.904761904762
512.2850424295002,2636.7619047619046
512.4285672074883,2627.0476190476193
512.5720941589576,2657.190476190476
512.71562329188,2629.809523809524
512.8591546142275,2681.095238095238
513.0026881339719,2671.3333333333335
513.1462238590851,2677.0476190476193
513.2897617975393,2677.8571428571427
513.4333019573061,2673.190476190476
513.5768443463576,2700.4285714285716
513.7203889726655,2711.095238095238
513.8639358442019,2691.1428571428573
514.0074849689388,2710.904761904762
514.151036354848,2739.4285714285716
514.2945900099014,2708.095238095238
514.4381459420711,2727.285714285714
514.5817041593286,2742.714285714286
514.7252646696463,2748.0
514.8688274809958,2741.5238095238096
515.0123926013491,2780.0
515.1559600386784,2744.5714285714284
515.299529800955,2761.714285714286
515.4431018961513,2760.0
515.5866763322392,2730.0
515.7302531171905,2736.0
515.8738322589771,2723.9523809523807
516.0174137655711,2692.0
516.1609976449441,2698.7619047619046
516.3045839050683,2676.5238095238096
516.4481725539154,2645.5714285714284
516.5917635994575,2668.5714285714284
516.7353570496665,2661.809523809524
516.8789529125141,2685.4285714285716
517.0225511959726,2639.4285714285716
517.1661519080136,2645.285714285714
517.3097550566092,2657.1428571428573
517.4533606497312,2644.4285714285716
517.5969686953515,2658.8571428571427
517.7405792014422,2658.095238095238
517.884192175975,2672.714285714286
518.027807626922,2711.6666666666665
518.1714255622551,2711.0
518.315045989946,2720.190476190476
518.458668917967,2715.2380952380954
518.6022943542896,2773.904761904762
518.745922306886,2756.190476190476
518.889552783728,2766.6666666666665
519.0331857927877,2774.1428571428573
519.1768213420366,2797.6666666666665
519.3204594394471,2800.904761904762
519.4641000929909,2794.5714285714284
519.6077433106399,2816.285714285714
519.7513891003659,2806.904761904762
519.8950374701412,2817.7619047619046
520.0386884279374,2805.4285714285716
520.1823419817265,2807.5714285714284
520.3259981394805,2852.4761904761904
520.4696569091711,2831.1428571428573
520.6133182987704,2812.6666666666665
520.7569823162504,2833.4761904761904
520.9006489695828,2823.5714285714284
521.0443182667397,2818.8571428571427
521.1879902156929,2815.285714285714
521.3316648244142,2807.8571428571427
521.4753421008759,2807.809523809524
521.6190220530497,2790.5714285714284
521.7627046889074,2798.3333333333335
521.906390016421,2790.6190476190477
522.0500780435626,2769.0476190476193
522.1937687783038,2762.4285714285716
522.3374622286169,2751.1428571428573
522.4811584024735,2763.904761904762
522.6248573078456,2739.0
522.7685589527052,2708.8571428571427
522.9122633450241,2732.0476190476193
523.0559704927743,2730.6190476190477
523.1996804039278,2711.285714285714
523.3433930864563,2696.6666666666665
523.4871085483319,2705.809523809524
523.6308267975264,2701.4285714285716
523.7745478420119,2707.6190476190477
523.9182716897601,2696.8571428571427
524.0619983487431,2725.9523809523807
524.2057278269326,2682.6666666666665
524.3494601323008,2715.5714285714284
524.4931952728194,2714.904761904762
524.6369332564605,2717.5238095238096
524.7806740911958,2719.5238095238096
524.9244177849973,2730.095238095238
525.068164345837,2773.3809523809523
525.2119137816868,2757.1428571428573
525.3556661005185,2755.7619047619046
525.4994213103042,2753.095238095238
525.6431794190157,2746.5714285714284
525.786940434625,2743.190476190476
525.9307043651039,2757.4761904761904
526.0744712184244,2730.4285714285716
526.2182410025583,2760.8571428571427
526.3620137254777,2752.809523809524
526.5057893951546,2732.8571428571427
526.6495680195605,2732.7619047619046
526.7933496066678,2744.095238095238
526.937134164448,2710.3333333333335
527.0809217008733,2737.2380952380954
527.2247122239155,2715.9523809523807
527.3685057415466,2746.2380952380954
527.5123022617385,2740.9523809523807
527.656101792463,2743.095238095238
527.7999043416921,2732.6666666666665
527.9437099173979,2712.904761904762
528.087518527552,2729.4761904761904
528.2313301801264,2705.5238095238096
528.3751448830933,2711.0476190476193
528.5189626444243,2732.2380952380954
528.6627834720914,2733.7619047619046
528.8066073740665,2724.2380952380954
528.9504343583217,2723.904761904762
529.0942644328286,2722.3809523809523
529.2380976055595,2751.0
529.3819338844859,2708.5714285714284
529.52577327758,2706.6190476190477
529.6696157928137,2723.9523809523807
529.8134614381589,2699.095238095238
529.9573102215875,2699.6190476190477
530.1011621510713,2668.1428571428573
530.2450172345825,2709.1428571428573
530.3888754800928,2686.7619047619046
530.5327368955741,2675.7619047619046
530.6766014889984,2680.4761904761904
530.8204692683375,2677.4761904761904
530.9643402415636,2685.095238095238
531.1082144166485,2702.095238095238
531.2520918015639,2712.3333333333335
531.395972404282,2722.809523809524
531.5398562327745,2700.0
531.6837432950135,2712.714285714286
531.8276335989708,2704.8571428571427
531.9715271526184,2738.0476190476193
532.115423963928,2741.285714285714
532.2593240408719,2738.095238095238
532.4032273914218,2749.7619047619046
532.5471340235495,2752.809523809524
532.6910439452272,2787.714285714286
532.8349571644266,2749.904761904762
532.9788736891196,2781.9523809523807
533.1227935272783,2793.4285714285716
533.2667166868746,2783.7619047619046
533.4106431758803,2807.3809523809523
533.5545730022673,2781.285714285714
533.6985061740077,2777.7619047619046
533.8424426990731,2783.0476190476193
533.9863825854358,2802.5238095238096
534.1303258410675,2811.2380952380954
534.2742724739402,2823.6190476190477
534.4182224920257,2803.190476190476
534.5621759032961,2829.8571428571427
534.706132715723,2832.4285714285716
534.8500929372788,2836.6190476190477
534.994056575935,2848.095238095238
535.1380236396637,2815.3809523809523
535.2819941364369,2835.714285714286
535.4259680742263,2833.2380952380954
535.569945461004,2847.714285714286
535.7139263047417,2847.3809523809523
535.8579106134116,2844.8571428571427
536.0018983949855,2822.904761904762
536.1458896574352,2842.5714285714284
536.2898844087327,2834.5714285714284
536.4338826568501,2844.7619047619046
536.5778844097591,2809.4285714285716
536.7218896754317,2815.190476190476
536.8658984618398,2801.4285714285716
537.0099107769553,2803.190476190476
537.1539266287501,2794.9523809523807
537.2979460251962,2807.9523809523807
537.4419689742655,2788.714285714286
537.5859954839299,2789.5238095238096
537.7300255621612,2777.190476190476
537.8740592169315,2775.0
538.0180964562128,2789.3809523809523
538.1621372879766,2817.4285714285716
538.3061817201954,2787.285714285714
538.4502297608406,2784.190476190476
538.5942814178843,2768.6190476190477
538.7383366992985,2785.3809523809523
538.8823956130551,2787.3333333333335
539.026458167126,2785.714285714286
539.170524369483,2757.5238095238096
539.3145942280983,2741.0
539.4586677509435,2760.7619047619046
539.6027449459906,2768.285714285714
539.7468258212117,2772.190476190476
539.8909103845785,2751.5714285714284
540.0349986440631,2726.095238095238
540.1790906076374,2750.6666666666665
540.3231862832731,2755.0
540.4672856789424,2736.6190476190477
540.6113888026171,2718.5714285714284
540.755495662269,2717.0
540.8996062658701,2731.285714285714
541.0437206213925,2721.5238095238096
541.1878387368079,2724.904761904762
541.3319606200884,2709.4285714285716
541.4760862792056,2703.7619047619046
541.6202157221317,2688.7619047619046
541.7643489568386,2710.095238095238
541.9084859912981,2695.190476190476
542.0526268334822,2684.5238095238096
542.1967714913628,2701.6666666666665
542.3409199729119,2669.4761904761904
542.4850722861013,2686.0476190476193
542.6292284389028,2671.4761904761904
542.7733884392887,2688.3809523809523
542.9175522952305,2679.0476190476193
543.0617200147004,2675.095238095238
543.2058916056703,2675.3809523809523
543.350067076112,2669.809523809524
543.4942464339974,2690.285714285714
543.6384296872986,2658.6190476190477
543.7826168439874,2675.3809523809523
543.9268079120357,2680.095238095238
544.0710028994155,2662.3809523809523
544.2152018140985,2661.904761904762
544.3594046640569,2688.5238095238096
544.5036114572625,2695.095238095238
544.6478222016872,2673.1428571428573
544.792036905303,2683.0476190476193
544.9362555760817,2693.2380952380954
545.0804782219952,2695.9523809523807
545.2247048510158,2690.190476190476
545.3689354711148,2682.3809523809523
545.5131700902646,2691.2380952380954
545.6574087164369,2695.4285714285716
545.8016513576035,2672.4285714285716
545.9458980217368,2687.095238095238
546.0901487168082,2691.2380952380954
546.23440345079,2684.4285714285716
546.3786622316538,2664.904761904762
546.5229250673717,2699.5714285714284
546.6671919659157,2666.4285714285716
546.8114629352574,2657.0
546.9557379833691,2653.5238095238096
547.1000171182225,2663.6190476190477
547.2443003477895,2666.6666666666665
547.3885876800422,2653.6190476190477
547.5328791229523,2650.095238095238
547.6771746844918,2679.904761904762
547.8214743726327,2654.6666666666665
547.9657781953468,2655.0
548.1100861606062,2664.7619047619046
548.2543982763825,2644.5714285714284
548.398714550648,2662.714285714286
548.5430349913744,2663.2380952380954
548.6873596065336,2655.3809523809523
548.8316884040976,2636.5714285714284
548.9760213920382,2647.2380952380954
549.1203585783275,2645.6190476190477
549.2646999709373,2678.6666666666665
549.4090455778396,2654.190476190476
549.5533954070062,2656.095238095238
549.697749466409,2658.4285714285716
549.8421077640202,2649.4285714285716
549.9864703078114,2659.4761904761904
550.1308371057546,2689.6666666666665
550.2752081658219,2660.5714285714284
550.419583495985,2692.6666666666665
550.5639631042159,2695.5238095238096
550.7083469984866,2690.2380952380954
550.8527351867688,2663.3333333333335
550.9971276770345,2706.809523809524
551.1415244772559,2688.285714285714
551.2859255954045,2703.285714285714
551.4303310394525,2716.4285714285716
551.5747408173718,2720.809523809524
551.7191549371341,2695.095238095238
551.8635734067116,2715.8571428571427
552.007996234076,2713.4761904761904
552.1524234271992,2737.8571428571427
552.2968549940534,2740.2380952380954
552.4412909426103,2732.6190476190477
552.5857312808419,2696.3809523809523
552.73017601672,2697.4285714285716
552.8746251582166,2699.2380952380954
553.0190787133037,2705.4761904761904
553.163536689953,2712.2380952380954
553.3079990961367,2702.5238095238096
553.4524659398265,2697.190476190476
553.5969372289944,2699.7619047619046
553.7414129716124,2698.095238095238
553.8858931756523,2695.285714285714
554.030377849086,2706.0476190476193
554.1748669998855,2696.3809523809523
554.3193606360227,2691.8571428571427
554.4638587654695,2702.714285714286
554.6083613961978,2692.5238095238096
554.7528685361794,2692.0476190476193
554.8973801933867,2684.190476190476
555.041896375791,2667.904761904762
555.1864170913645,2661.809523809524
555.3309423480794,2651.190476190476
555.475472153907,2643.904761904762
555.6200065168198,2641.4761904761904
555.7645454447895,2643.3809523809523
555.9090889457879,2641.0476190476193
556.053637027787,2660.7619047619046
556.1981896987587,2630.904761904762
556.342746966675,2637.2380952380954
556.4873088395078,2643.3333333333335
556.631875325229,2652.9523809523807
556.7764464318104,2644.0
556.9210221672242,2628.7619047619046
557.0656025394421,2615.2380952380954
557.210187556436,2619.8571428571427
557.3547772261779,2631.2380952380954
557.4993715566397,2629.095238095238
557.6439705557934,2645.3809523809523
557.7885742316107,2628.8571428571427
557.9331825920638,2639.4761904761904
558.0777956451244,2601.2380952380954
558.2224133987645,2616.0476190476193
558.3670358609561,2614.0
558.511663039671,2620.5238095238096
558.6562949428811,2600.714285714286
558.8009315785584,2595.5238095238096
558.9455729546748,2588.5238095238096
559.0902190792023,2590.6190476190477
559.2348699601126,2568.1428571428573
559.3795256053779,2560.1428571428573
559.5241860229698,2535.8571428571427
559.6688512208605,2561.0
559.8135212070217,2570.4761904761904
559.9581959894256,2538.3333333333335
560.1028755760439,2534.8571428571427
560.2475599748484,2533.4761904761904
560.3922491938114,2537.095238095238
560.5369432409044,2543.3809523809523
560.6816421240997,2539.904761904762
560.826345851369,2502.4761904761904
560.9710544306841,2514.190476190476
561.1157678700172,2527.4761904761904
561.2604861773401,2498.904761904762
561.4052093606248,2542.6190476190477
561.5499374278429,2540.0
561.6946703869668,2541.9523809523807
561.8394082459681,2543.0476190476193
561.9841510128188,2511.0
562.1288986954906,2507.285714285714
562.2736513019559,2517.6190476190477
562.4184088401862,2539.6666666666665
562.5631713181536,2515.4285714285716
562.70793874383,2525.6190476190477
562.8527111251874,2561.4761904761904
562.9974884701975,2533.4285714285716
563.1422707868323,2544.3333333333335
563.2870580830638,2541.285714285714
563.431850366864,2547.0476190476193
563.5766476462046,2554.4761904761904
563.7214499290576,2530.0
563.866257223395,2524.6666666666665
564.0110695371886,2533.1428571428573
564.1558868784105,2493.6190476190477
564.3007092550324,2527.4761904761904
564.4455366750262,2520.4285714285716
564.5903691463641,2500.5238095238096
564.7352066770178,2498.4285714285716
564.8800492749592,2509.3333333333335
565.0248969481604,2491.904761904762
565.1697497045932,2511.714285714286
565.3146075522294,2477.285714285714
565.4594704990411,2469.6190476190477
565.6043385530003,2476.6666666666665
565.7492117220786,2460.3809523809523
565.8940900142481,2477.5714285714284
566.0389734374809,2475.6190476190477
566.1838619997486,2482.7619047619046
566.3287557090234,2471.285714285714
566.4736545732769,2472.904761904762
566.6185586004813,2509.4761904761904
566.7634677986084,2469.3809523809523
566.9083821756301,2464.095238095238
567.0533017395184,2486.095238095238
567.1982264982452,2478.714285714286
567.3431564597822,2476.9523809523807
567.4880916321017,2472.7619047619046
567.6330320231755,2447.5714285714284
567.7779776409752,2489.0
567.9229284934731,2468.0476190476193
568.0678845886409,2483.809523809524
568.2128459344508,2457.7619047619046
568.3578125388744,2490.095238095238
568.5027844098837,2474.8571428571427
568.6477615554508,2471.6666666666665
568.7927439835473,2496.1428571428573
568.9377317021455,2480.4285714285716
569.0827247192169,2486.9523809523807
569.2277230427337,2486.4285714285716
569.3727266806679,2493.0
569.5177356409911,2496.0476190476193
569.6627499316755,2509.6190476190477
569.8077695606929,2535.190476190476
569.9527945360153,2524.1428571428573
570.0978248656144,2528.0476190476193
570.2428605574623,2543.5714285714284
570.3879016195309,2543.714285714286
570.5329480597921,2558.3333333333335
570.6779998862179,2555.904761904762
570.8230571067801,2560.4285714285716
570.9681197294507,2569.190476190476
571.1131877622015,2569.7619047619046
571.2582612130045,2568.095238095238
571.4033400898318,2576.1428571428573
571.548424400655,2600.4285714285716
571.6935141534461,2609.0476190476193
571.8386093561771,2596.4761904761904
571.9837100168199,2602.904761904762
572.1288161433465,2631.2380952380954
572.2739277437288,2637.9523809523807
572.4190448259385,2618.9523809523807
572.5641673979477,2620.714285714286
572.7092954677282,2627.190476190476
572.8544290432521,2653.714285714286
572.9995681324913,2655.809523809524
573.1447127434176,2639.4761904761904
573.289862884003,2660.6190476190477
573.4350185622193,2651.3333333333335
573.5801797860386,2629.0
573.7253465634326,2657.8571428571427
573.8705189023734,2643.3809523809523
574.0156968108329,2652.7619047619046
574.160880296783,2651.4285714285716
574.3060693681955,2652.5714285714284
574.4512640330425,2632.6666666666665
574.5964642992958,2650.6666666666665
574.7416701749273,2644.4285714285716
574.8868816679092,2625.2380952380954
575.0320987862129,2626.0
575.1773215378108,2644.4285714285716
575.3225499306745,2632.4761904761904
575.4677839727763,2602.0
575.6130236720876,2628.4285714285716
575.7582690365807,2612.1428571428573
575.9035200742273,2605.095238095238
576.0487767929995,2635.095238095238
576.1940392008692,2614.0
576.3393073058082,2591.4285714285716
576.4845811157885,2610.1428571428573
576.629860638782,2621.285714285714
576.7751458827606,2597.0
576.9204368556964,2596.4761904761904
577.065733565561,2566.6190476190477
577.2110360203264,2560.6666666666665
577.3563442279648,2572.5238095238096
577.5016581964478,2572.8571428571427
577.6469779337474,2546.3809523809523
577.7923034478356,2553.3333333333335
577.9376347466844,2554.5714285714284
578.0829718382654,2530.5238095238096
578.2283147305507,2484.4285714285716
578.3736634315123,2497.3809523809523
578.519017949122,2491.809523809524
578.6643782913518,2461.809523809524
578.8097444661737,2441.4285714285716
578.9551164815593,2414.095238095238
579.1004943454809,2396.8571428571427
579.2458780659101,2387.3809523809523
579.391267650819,2389.2380952380954
579.5366631081796,2385.6666666666665
579.6820644459635,2362.7619047619046
579.827471672143,2362.8571428571427
579.9728847946898,2351.7619047619046
580.1183038215758,2357.9523809523807
580.263728760773,2357.4285714285716
580.4091596202533,2347.190476190476
580.5545964079886,2342.9523809523807
580.7000391319507,2338.0476190476193
580.8454878001119,2337.6190476190477
580.9909424204437,2360.3809523809523
581.1364030009182,2359.4285714285716
581.2818695495073,2379.7619047619046
581.427342074183,2376.5714285714284
581.5728205829171,2376.3809523809523
581.7183050836816,2391.4285714285716
581.8637955844483,2379.0
582.0092920931893,2394.904761904762
582.1547946178764,2396.5238095238096
582.3003031664814,2376.1428571428573
582.4458177469766,2389.285714285714
582.5913383673335,2377.714285714286
582.7368650355243,2383.190476190476
582.8823977595207,2375.904761904762
583.0279365472948,2378.285714285714
583.1734814068184,2389.190476190476
583.3190323460635,2389.3333333333335
583.464589373002,2380.4761904761904
583.6101524956059,2367.9523809523807
583.7557217218468,2375.4761904761904
583.9012970596971,2412.5238095238096
584.0468785171283,2360.3333333333335
584.1924661021126,2369.285714285714
584.3380598226217,2348.0
584.4836596866277,2375.6190476190477
584.6292657021024,2370.190476190476
584.7748778770178,2369.7619047619046
584.9204962193458,2384.285714285714
585.0661207370581,2389.3809523809523
585.2117514381271,2370.190476190476
585.3573883305243,2380.6190476190477
585.5030314222216,2380.6666666666665
585.6486807211913,2384.095238095238
585.794336235405,2369.285714285714
585.9399979728348,2399.6666666666665
586.0856659414524,2375.190476190476
586.2313401492299,2414.285714285714
586.3770206041391,2388.7619047619046
586.5227073141522,2382.3333333333335
586.6684002872407,2388.5238095238096
586.8140995313768,2382.0476190476193
586.9598050545324,2402.3333333333335
587.1055168646793,2406.6666666666665
587.2512349697895,2389.7619047619046
587.3969593778348,2411.4761904761904
587.5426900967874,2399.6190476190477
587.6884271346189,2381.285714285714
587.8341704993014,2412.5238095238096
587.9799201988068,2368.5238095238096
588.1256762411069,2376.7619047619046
588.2714386341738,2401.809523809524
588.4172073859794,2400.190476190476
588.5629825044955,2389.1428571428573
588.708763997694,2380.3333333333335
588.8545518735469,2373.285714285714
589.0003461400262,2406.9523809523807
589.1461468051037,2392.4285714285716
589.2919538767513,2388.4761904761904
589.437767362941,2412.4761904761904
589.5835872716447,2434.9523809523807
589.7294136108342,2403.6666666666665
589.8752463884816,2407.3809523809523
590.0210856125587,2415.3809523809523
590.1669312910376,2411.7619047619046
590.3127834318899,2399.3333333333335
590.4586420430878,2411.3809523809523
590.6045071326031,2428.0476190476193
590.7503787084078,2422.1428571428573
590.8962567784736,2393.7619047619046
591.0421413507727,2410.190476190476
591.1880324332768,2417.4285714285716
591.3339300339579,2425.2380952380954
591.4798341607881,2401.5238095238096
591.625744821739,2398.7619047619046
591.7716620247827,2431.4285714285716
591.9175857778911,2394.904761904762
592.063516089036,2411.7619047619046
592.2094529661897,2397.809523809524
592.3553964173236,2406.4285714285716
592.50134645041,2428.6190476190477
592.6473030734205,2406.9523809523807
592.7932662943274,2435.7619047619046
592.9392361211023,2450.6190476190477
593.0852125617173,2426.5238095238096
593.2311956241442,2430.4285714285716
593.377185316355,2421.904761904762
593.5231816463216,2430.809523809524
593.6691846220159,2435.6666666666665
593.8151942514098,2425.904761904762
593.9612105424753,2448.285714285714
594.1072335031844,2450.285714285714
594.2532631415087,2433.0476190476193
594.3992994654204,2449.3809523809523
594.5453424828913,2435.5714285714284
594.6913922018933,2437.904761904762
594.8374486303984,2448.9523809523807
594.9835117763785,2455.4285714285716
595.1295816478055,2441.2380952380954
595.2756582526513,2446.0
595.4217415988878,2427.2380952380954
595.567831694487,2435.285714285714
595.7139285474209,2443.7619047619046
595.8600321656612,2454.1428571428573
596.0061425571798,2433.9523809523807
596.1522597299489,2445.0476190476193
596.2983836919402,2434.095238095238
596.4445144511258,2440.5238095238096
596.5906520154773,2433.190476190476
596.7367963929669,2450.6190476190477
596.8829475915663,2425.0
597.0291056192477,2423.285714285714
597.1752704839828,2418.1428571428573
597.3214421937437,2432.285714285714
597.4676207565021,2405.3333333333335
597.6138061802301,2428.095238095238
597.7599984728994,2404.1428571428573
597.9061976424822,2419.4761904761904
598.0524036969501,2405.5714285714284
598.1986166442754,2390.904761904762
598.3448364924297,2406.8571428571427
598.4910632493852,2400.095238095238
598.6372969231135,2377.1428571428573
598.7835375215867,2370.714285714286
598.9297850527768,2402.8571428571427
599.0760395246555,2395.1428571428573
599.2223009451948,2399.809523809524
599.3685693223667,2388.9523809523807
599.5148446641431,2382.5238095238096
599.6611269784959,2374.9523809523807
599.8074162733969,2357.809523809524
599.9537125568182,2358.3809523809523
600.1000158367317,2360.8571428571427
600.2463261211092,2372.5714285714284
600.3926434179227,2361.714285714286
600.5389677351441,2359.9523809523807
600.6852990807454,2361.809523809524
600.8316374626984,2351.6666666666665
600.9779828889749,2361.0476190476193
601.1243353675471,2357.809523809524
601.2706949063868,2337.5238095238096
601.417061513466,2351.904761904762
601.5634351967565,2364.904761904762
601.7098159642302,2340.3333333333335
601.856203823859,2346.6190476190477
602.002598783615,2341.7619047619046
602.14900085147,2332.5714285714284
602.2954100353959,2338.3333333333335
602.4418263433647,2358.4761904761904
602.5882497833481,2319.4285714285716
602.7346803633184,2344.2380952380954
602.8811180912472,2320.8571428571427
603.0275629751065,2335.3809523809523
603.1740150228684,2324.3333333333335
603.3204742425045,2322.5714285714284
603.4669406419869,2304.095238095238
603.6134142292875,2309.4761904761904
603.7598950123783,2278.1428571428573
603.906382999231,2296.1428571428573
604.0528781978178,2297.095238095238
604.1993806161105,2294.4761904761904
604.345890262081,2293.5714285714284
604.492407143701,2293.809523809524
604.6389312689428,2289.5238095238096
604.7854626457781,2295.3809523809523
604.9320012821788,2306.5714285714284
605.078547186117,2303.3333333333335
605.2251003655645,2277.095238095238
605.3716608284932,2289.1428571428573
605.518228582875,2273.5714285714284
605.664803636682,2276.1428571428573
605.811385997886,2269.4761904761904
605.9579756744587,2280.0
606.1045726743723,2267.5238095238096
606.2511770055987,2273.4285714285716
606.3977886761097,2254.6190476190477
606.5444076938774,2223.904761904762
606.6910340668734,2248.095238095238
606.83766780307,2256.8571428571427
606.9843089104388,2237.4761904761904
607.1309573969519,2238.5238095238096
607.2776132705811,2232.6666666666665
607.4242765392985,2220.0
607.5709472110759,2231.6666666666665
607.7176252938852,2255.6666666666665
607.8643107956984,2249.4761904761904
608.0110037244873,2242.6666666666665
608.1577040882239,2240.7619047619046
608.3044118948801,2249.095238095238
608.4511271524278,2239.5238095238096
608.597849868839,2252.0
608.7445800520856,2257.6666666666665
608.8913177101394,2257.190476190476
609.0380628509724,2258.0476190476193
609.1848154825566,2271.1428571428573
609.3315756128637,2264.6666666666665
609.4783432498659,2270.9523809523807
609.6251184015349,2278.1428571428573
609.7719010758427,2275.8571428571427
609.9186912807612,2267.3809523809523
610.0654890242624,2272.9523809523807
610.2122943143181,2260.4285714285716
610.3591071589002,2277.190476190476
610.5059275659808,2267.4761904761904
610.6527555435317,2279.9523809523807
610.7995910995248,2263.1428571428573
610.946434241932,2268.6190476190477
611.0932849787254,2267.9523809523807
611.2401433178766,2256.0476190476193
611.3870092673578,2245.5714285714284
611.5338828351408,2296.3809523809523
611.6807640291976,2246.5714285714284
611.8276528575,2258.7619047619046
611.97454932802,2283.3333333333335
612.1214534487294,2260.9523809523807
612.2683652276003,2275.095238095238
612.4152846726046,2264.904761904762
612.562211791714,2276.095238095238
612.7091465929008,2262.0476190476193
612.8560890841366,2243.0
613.0030392733933,2273.190476190476
613.1499971686429,2231.809523809524
613.2969627778575,2246.1428571428573
613.4439361090087,2246.6666666666665
613.5909171700688,2222.3333333333335
613.7379059690094,2224.9523809523807
613.8849025138024,2231.0476190476193
614.0319068124201,2231.6190476190477
614.178918872834,2242.0
614.3259387030162,2248.3809523809523
614.4729663109385,2210.4761904761904
614.6200017045732,2210.0
614.7670448918917,2214.0476190476193
614.9140958808662,2223.285714285714
615.0611546794686,2205.0476190476193
615.2082212956708,2221.3333333333335
615.3552957374446,2220.904761904762
615.5023780127622,2209.8571428571427
615.6494681295953,2236.8571428571427
615.7965660959159,2227.3333333333335
615.9436719196958,2217.1428571428573
616.090785608907,2230.4761904761904
616.2379071715216,2222.0476190476193
616.3850366155111,2226.8571428571427
616.5321739488478,2214.3809523809523
616.6793191795034,2222.8571428571427
616.82647231545,2236.4285714285716
616.9736333646595,2237.4761904761904
617.1208023351036,2236.0476190476193
617.2679792347544,2252.904761904762
617.4151640715837,2239.3809523809523
617.5623568535636,2207.6190476190477
617.7095575886658,2232.5714285714284
617.8567662848625,2210.0476190476193
618.0039829501253,2236.6190476190477
618.1512075924263,2224.6666666666665
618.2984402197375,2233.190476190476
618.4456808400306,2214.904761904762
618.5929294612777,2207.095238095238
618.7401860914506,2229.4761904761904
618.8874507385212,2225.7619047619046
619.0347234104615,2193.809523809524
619.1820041152437,2203.5714285714284
619.3292928608391,2198.0476190476193
619.47658965522,2192.1428571428573
619.6238945063583,2186.5714285714284
619.7712074222259,2203.3333333333335
619.9185284107947,2181.6666666666665
620.0658574800366,2157.6666666666665
620.2131946379235,2192.809523809524
620.3605398924274,2182.285714285714
620.5078932515202,2187.7619047619046
620.6552547231737,2187.714285714286
620.8026243153599,2204.714285714286
620.9500020360508,2196.9523809523807
621.0973878932183,2210.0
621.2447818948342,2202.3809523809523
621.3921840488705,2201.904761904762
621.5395943632991,2216.4285714285716
621.687012846092,2192.6666666666665
621.834439505221,2190.285714285714
621.981874348658,2195.2380952380954
622.1293173843751,2185.1428571428573
622.276768620344,2190.285714285714
622.4242280645367,2177.2380952380954
622.5716957249252,2193.7619047619046
622.7191716094814,2194.0476190476193
