x-position,value
1190.0,2833.0
1191.0,2856.7419354838707
1192.0,2891.6774193548385
1193.0,2817.060606060606
1194.0,2985.6666666666665
1195.0,2962.0967741935483
1196.0,2930.2580645161293
1197.0,2920.09375
1198.0,2944.8064516129034
1199.0,2948.366666666667
1200.0,2907.2580645161293
1201.0,2808.125
1202.0,2758.71875
1203.0,2724.75
1204.0,2779.5666666666666
1205.0,2701.064516129032
1206.0,2621.3548387096776
1207.0,2575.1935483870966
1208.0,2545.0967741935483
1209.0,2560.689655172414
1210.0,2451.266666666667
1211.0,2409.2
1212.0,2399.551724137931
1213.0,2266.3
1214.0,2248.5
1215.0,2170.866666666667
1216.0,2174.9666666666667
1217.0,2151.9333333333334
1218.0,2123.1666666666665
1219.0,2119.133333333333
1220.0,2092.1612903225805
1221.0,2088.6774193548385
1222.0,2121.1290322580644
1223.0,2164.516129032258
1224.0,2185.28125
1225.0,2244.2903225806454
1226.0,2238.0625
1227.0,2281.4375
1228.0,2325.46875
1229.0,2349.21875
1230.0,2364.4848484848485
1231.0,2405.28125
1232.0,2438.878787878788
1233.0,2476.09375
1234.0,2583.3870967741937
1235.0,2513.9375
1236.0,2596.8387096774195
1237.0,2597.3870967741937
1238.0,2567.3125
1239.0,2541.3939393939395
1240.0,2557.451612903226
1241.0,2559.9032258064517
1242.0,2487.548387096774
1243.0,2475.6774193548385
1244.0,2414.6875
1245.0,2447.9666666666667
1246.0,2394.8709677419356
1247.0,2260.46875
1248.0,2295.9333333333334
1249.0,2272.633333333333
1250.0,2213.896551724138
1251.0,2102.5
1252.0,2075.2758620689656
1253.0,2019.0
1254.0,1930.2333333333333
1255.0,1916.0689655172414
1256.0,1840.0689655172414
1257.0,1794.9655172413793
1258.0,1829.9642857142858
1259.0,1757.5172413793102
1260.0,1663.5483870967741
1261.0,1605.84375
1262.0,1634.8064516129032
1263.0,1678.6333333333334
1264.0,1625.5625
1265.0,1637.6875
1266.0,1654.21875
1267.0,1684.8125
1268.0,1727.2903225806451
1269.0,1695.78125
1270.0,1731.40625
1271.0,1795.2903225806451
1272.0,1762.7878787878788
1273.0,1788.90625
1274.0,1816.6060606060605
1275.0,1913.8333333333333
1276.0,1935.9354838709678
1277.0,1930.84375
1278.0,1928.0625
1279.0,1979.34375
1280.0,1940.4545454545455
1281.0,1997.40625
1282.0,1982.125
1283.0,2032.4516129032259
1284.0,2032.258064516129
1285.0,1997.6875
1286.0,1995.225806451613
1287.0,1993.5806451612902
1288.0,2012.0666666666666
1289.0,1983.741935483871
1290.0,1927.3225806451612
1291.0,1882.7096774193549
1292.0,1865.8709677419354
1293.0,1790.3125
1294.0,1796.4333333333334
1295.0,1727.225806451613
1296.0,1724.0689655172414
1297.0,1596.1612903225807
1298.0,1612.9666666666667
1299.0,1577.7586206896551
1300.0,1515.9666666666667
1301.0,1463.6206896551723
1302.0,1402.8666666666666
1303.0,1350.516129032258
1304.0,1337.1935483870968
1305.0,1286.4516129032259
1306.0,1273.2
1307.0,1286.2333333333333
1308.0,1250.1333333333334
1309.0,1165.060606060606
1310.0,1162.0
1311.0,1200.9354838709678
1312.0,1191.3125
1313.0,1179.5882352941176
1314.0,1188.8529411764705
1315.0,1225.060606060606
1316.0,1251.8125
1317.0,1225.4705882352941
1318.0,1248.7941176470588
1319.0,1305.4117647058824
1320.0,1352.2424242424242
1321.0,1345.235294117647
1322.0,1386.5
1323.0,1445.878787878788
1324.0,1481.5588235294117
1325.0,1568.3333333333333
1326.0,1648.969696969697
1327.0,1714.5757575757575
1328.0,1756.4117647058824
1329.0,1805.1714285714286
1330.0,1954.8823529411766
1331.0,2107.7272727272725
1332.0,2213.029411764706
1333.0,2423.909090909091
1334.0,2629.75
1335.0,2720.529411764706
1336.0,3087.78125
1337.0,3351.75
1338.0,3659.78125
1339.0,3982.71875
1340.0,4350.8125
1341.0,4822.8387096774195
1342.0,5199.25
1343.0,5576.121212121212
1344.0,6228.6875
1345.0,6876.40625
1346.0,7411.21875
1347.0,8056.3125
1348.0,8642.78125
1349.0,9146.30303030303
1350.0,9836.787878787878
1351.0,10374.363636363636
1352.0,11062.515151515152
1353.0,11677.60606060606
1354.0,12368.757575757576
1355.0,12945.636363636364
1356.0,13661.636363636364
1357.0,14415.060606060606
1358.0,15031.454545454546
1359.0,15686.121212121212
1360.0,16453.363636363636
1361.0,17083.636363636364
1362.0,18022.96875
1363.0,18345.030303030304
1364.0,19298.59375
1365.0,19682.40625
1366.0,20050.34375
1367.0,20322.9375
1368.0,20431.15625
1369.0,20483.46875
1370.0,20469.1875
1371.0,20216.3125
1372.0,20045.9375
1373.0,19746.6875
1374.0,19285.9375
1375.0,18872.71875
1376.0,18657.1935483871
1377.0,18400.033333333333
1378.0,17710.266666666666
1379.0,17018.633333333335
1380.0,16247.966666666667
1381.0,15407.5
1382.0,14854.793103448275
1383.0,13957.724137931034
1384.0,13004.448275862069
1385.0,12192.827586206897
1386.0,11334.034482758621
1387.0,10487.655172413793
1388.0,9819.551724137931
1389.0,9213.241379310344
1390.0,8415.4
1391.0,7995.133333333333
1392.0,7569.133333333333
1393.0,7293.1
1394.0,6948.466666666666
1395.0,6573.066666666667
1396.0,6289.6
1397.0,5953.566666666667
1398.0,5780.275862068966
1399.0,5366.633333333333
1400.0,5018.5161290322585
1401.0,4882.866666666667
1402.0,4605.633333333333
1403.0,4441.586206896552
1404.0,4173.793103448276
1405.0,3976.862068965517
1406.0,3737.551724137931
1407.0,3522.448275862069
1408.0,3377.5862068965516
1409.0,3176.9310344827586
1410.0,3014.5862068965516
1411.0,2918.2758620689656
1412.0,2672.0
1413.0,2627.6206896551726
1414.0,2474.6666666666665
1415.0,2414.8333333333335
1416.0,2332.1666666666665
1417.0,2223.3225806451615
1418.0,2252.3793103448274
1419.0,2155.6774193548385
1420.0,2078.548387096774
1421.0,2131.1666666666665
1422.0,2070.2
1423.0,2056.8709677419356
1424.0,2090.103448275862
1425.0,1997.8064516129032
1426.0,1937.909090909091
1427.0,1971.1290322580646
1428.0,1957.34375
1429.0,1979.84375
1430.0,2005.6774193548388
1431.0,2037.3225806451612
1432.0,1965.7575757575758
1433.0,1999.71875
1434.0,2031.71875
1435.0,2019.53125
1436.0,2030.625
1437.0,2132.9666666666667
1438.0,2111.1612903225805
1439.0,2116.75
1440.0,2122.21875
1441.0,2191.7096774193546
1442.0,2153.1875
1443.0,2189.2903225806454
1444.0,2259.064516129032
1445.0,2245.4193548387098
1446.0,2254.1935483870966
1447.0,2286.7096774193546
1448.0,2274.59375
1449.0,2344.451612903226
1450.0,2378.9032258064517
1451.0,2437.9
1452.0,2412.6129032258063
1453.0,2445.4193548387098
1454.0,2413.8387096774195
1455.0,2488.2
1456.0,2480.3548387096776
1457.0,2485.451612903226
1458.0,2522.451612903226
1459.0,2497.2903225806454
1460.0,2527.6451612903224
1461.0,2488.3125
1462.0,2605.5666666666666
1463.0,2653.137931034483
1464.0,2580.967741935484
1465.0,2571.7741935483873
1466.0,2652.4333333333334
1467.0,2639.2258064516127
1468.0,2584.7096774193546
1469.0,2610.8064516129034
1470.0,2653.633333333333
1471.0,2602.25
1472.0,2660.064516129032
1473.0,2602.03125
1474.0,2634.483870967742
1475.0,2636.6451612903224
1476.0,2666.8064516129034
1477.0,2658.46875
1478.0,2691.2903225806454
1479.0,2711.516129032258
1480.0,2699.90625
1481.0,2701.25
1482.0,2749.4193548387098
1483.0,2771.0967741935483
1484.0,2815.935483870968
1485.0,2850.8064516129034
1486.0,2833.78125
1487.0,2895.6129032258063
1488.0,2966.548387096774
1489.0,2961.6451612903224
1490.0,3006.516129032258
1491.0,3053.7419354838707
1492.0,3033.1875
1493.0,3147.633333333333
1494.0,3137.6451612903224
1495.0,3150.6451612903224
1496.0,3117.96875
1497.0,3156.451612903226
1498.0,3171.5625
1499.0,3135.75
1500.0,3220.375
1501.0,3329.7096774193546
1502.0,3269.8064516129034
1503.0,3270.375
1504.0,3266.2258064516127
1505.0,3284.0967741935483
1506.0,3346.206896551724
1507.0,3185.1935483870966
1508.0,3137.1612903225805
1509.0,3130.4333333333334
1510.0,3097.5333333333333
1511.0,2950.0333333333333
1512.0,2827.548387096774
1513.0,2723.967741935484
1514.0,2702.448275862069
1515.0,2553.4333333333334
1516.0,2424.4666666666667
1517.0,2321.0344827586205
1518.0,2220.2413793103447
1519.0,2092.5862068965516
1520.0,1968.7586206896551
1521.0,1829.0344827586207
1522.0,1719.0689655172414
1523.0,1596.392857142857
1524.0,1518.5555555555557
1525.0,1373.0357142857142
1526.0,1318.6153846153845
1527.0,1178.6785714285713
1528.0,1121.4642857142858
1529.0,1040.0714285714287
1530.0,1014.0384615384615
1531.0,952.2857142857143
1532.0,903.8965517241379
1533.0,879.2068965517242
1534.0,861.448275862069
1535.0,816.1935483870968
1536.0,811.0
1537.0,841.1481481481482
1538.0,756.516129032258
1539.0,769.551724137931
1540.0,750.0
1541.0,741.8333333333334
1542.0,728.7096774193549
1543.0,723.3333333333334
1544.0,706.3870967741935
1545.0,722.3103448275862
1546.0,726.1
1547.0,709.9354838709677
1548.0,696.3333333333334
1549.0,707.3
1550.0,683.3
1551.0,689.5333333333333
1552.0,673.9032258064516
1553.0,681.1
1554.0,674.3571428571429
1555.0,671.7
1556.0,688.8518518518518
1557.0,648.8
1558.0,674.9285714285714
1559.0,639.1034482758621
1560.0,658.0689655172414
1561.0,642.8333333333334
1562.0,646.551724137931
1563.0,648.7407407407408
1564.0,644.9655172413793
1565.0,642.2758620689655
1566.0,663.9310344827586
1567.0,623.125
1568.0,631.1666666666666
1569.0,640.1935483870968
1570.0,621.2903225806451
1571.0,637.7241379310345
1572.0,624.0
1573.0,611.15625
1574.0,627.6206896551724
1575.0,637.6551724137931
1576.0,617.5625
1577.0,629.0
1578.0,608.6060606060606
1579.0,631.3225806451613
1580.0,651.4444444444445
1581.0,620.9354838709677
1582.0,662.0
1583.0,662.8076923076923
1584.0,644.5333333333333
1585.0,619.8125
1586.0,641.6071428571429
1587.0,625.2258064516129
1588.0,640.6206896551724
1589.0,640.8620689655172
1590.0,641.516129032258
1591.0,639.5333333333333
1592.0,645.3448275862069
1593.0,617.0
1594.0,631.0322580645161
1595.0,643.0645161290323
1596.0,641.5806451612904
1597.0,630.6333333333333
1598.0,670.8888888888889
1599.0,668.25
1600.0,648.25
1601.0,638.1666666666666
1602.0,644.1724137931035
1603.0,655.3103448275862
1604.0,647.5333333333333
1605.0,623.7666666666667
1606.0,636.1333333333333
1607.0,666.25
1608.0,636.741935483871
1609.0,648.741935483871
1610.0,648.3870967741935
1611.0,635.40625
1612.0,664.0967741935484
1613.0,679.2758620689655
1614.0,664.5625
1615.0,683.0666666666667
1616.0,672.4375
1617.0,670.875
1618.0,685.71875
1619.0,707.5333333333333
1620.0,728.5666666666667
1621.0,740.6896551724138
1622.0,758.8965517241379
1623.0,750.9032258064516
1624.0,778.8
1625.0,786.3225806451613
1626.0,831.0344827586207
1627.0,816.5483870967741
1628.0,828.8709677419355
1629.0,879.4
1630.0,883.9333333333333
1631.0,905.2333333333333
1632.0,911.9677419354839
1633.0,906.6875
1634.0,960.1612903225806
1635.0,1005.5862068965517
1636.0,1015.4666666666667
1637.0,1007.5454545454545
1638.0,1056.3
1639.0,1080.5806451612902
1640.0,1115.0666666666666
1641.0,1124.741935483871
1642.0,1138.3
1643.0,1174.0
1644.0,1186.4827586206898
1645.0,1165.258064516129
1646.0,1197.9310344827586
1647.0,1171.4516129032259
1648.0,1182.2
1649.0,1178.5666666666666
1650.0,1130.625
1651.0,1153.4666666666667
1652.0,1102.78125
1653.0,1109.7666666666667
1654.0,1073.9333333333334
1655.0,1053.8709677419354
1656.0,1076.9310344827586
1657.0,1037.392857142857
1658.0,1021.3793103448276
1659.0,1024.892857142857
1660.0,946.5666666666667
1661.0,959.8928571428571
1662.0,932.074074074074
1663.0,905.6551724137931
1664.0,866.8333333333334
1665.0,869.3333333333334
1666.0,848.9310344827586
1667.0,809.551724137931
1668.0,819.7241379310345
1669.0,802.0
1670.0,771.7666666666667
1671.0,767.5666666666667
1672.0,759.3666666666667
1673.0,757.4827586206897
1674.0,758.8275862068965
1675.0,727.2903225806451
1676.0,729.0
1677.0,731.7142857142857
1678.0,721.7666666666667
1679.0,711.75
1680.0,705.7
1681.0,701.8333333333334
1682.0,698.3928571428571
1683.0,688.551724137931
1684.0,696.5185185185185
1685.0,656.7741935483871
1686.0,676.5172413793103
1687.0,686.7407407407408
1688.0,667.8965517241379
1689.0,665.8387096774194
1690.0,678.3928571428571
1691.0,659.3666666666667
1692.0,655.1
1693.0,650.6451612903226
1694.0,677.0357142857143
1695.0,656.6333333333333
1696.0,649.1290322580645
1697.0,652.9655172413793
1698.0,639.483870967742
1699.0,654.1034482758621
1700.0,657.1666666666666
1701.0,637.2258064516129
1702.0,643.6206896551724
1703.0,628.875
1704.0,647.483870967742
1705.0,655.3
1706.0,670.2068965517242
1707.0,645.2333333333333
1708.0,679.8214285714286
1709.0,681.8928571428571
1710.0,662.8387096774194
1711.0,679.7
1712.0,665.6333333333333
1713.0,690.6428571428571
1714.0,688.9655172413793
1715.0,688.8333333333334
1716.0,700.7333333333333
1717.0,688.34375
1718.0,691.15625
1719.0,735.551724137931
1720.0,724.8666666666667
1721.0,720.625
1722.0,734.125
1723.0,761.5806451612904
1724.0,773.7096774193549
1725.0,788.3
1726.0,786.3448275862069
1727.0,825.0714285714286
1728.0,801.0
1729.0,813.9032258064516
1730.0,801.9677419354839
1731.0,790.15625
1732.0,813.9032258064516
1733.0,814.0344827586207
1734.0,803.5666666666667
1735.0,787.8333333333334
1736.0,794.6428571428571
1737.0,751.15625
1738.0,761.0666666666667
1739.0,728.7096774193549
1740.0,738.7
1741.0,729.0344827586207
1742.0,700.2758620689655
1743.0,706.8518518518518
1744.0,693.6666666666666
1745.0,667.3214285714286
1746.0,658.4814814814815
1747.0,618.9310344827586
1748.0,612.3666666666667
1749.0,597.8666666666667
1750.0,606.2307692307693
1751.0,573.9333333333333
1752.0,609.84
1753.0,573.2333333333333
1754.0,556.125
1755.0,560.2068965517242
1756.0,577.2962962962963
1757.0,539.6
1758.0,529.3333333333334
1759.0,554.2142857142857
1760.0,543.6551724137931
1761.0,534.4545454545455
1762.0,553.0689655172414
1763.0,552.2068965517242
1764.0,557.3703703703703
1765.0,532.4545454545455
1766.0,521.741935483871
1767.0,539.551724137931
1768.0,531.78125
1769.0,534.3666666666667
1770.0,547.8709677419355
1771.0,555.2222222222222
1772.0,525.5
1773.0,538.3666666666667
1774.0,522.1388888888889
1775.0,525.1428571428571
1776.0,543.2592592592592
1777.0,511.25714285714287
1778.0,502.7435897435897
1779.0,522.2
1780.0,512.2727272727273
1781.0,509.44117647058823
1782.0,537.6785714285714
1783.0,535.1785714285714
1784.0,506.375
1785.0,486.89473684210526
1786.0,503.4848484848485
1787.0,498.7567567567568
1788.0,506.7586206896552
1789.0,497.625
1790.0,506.34375
1791.0,522.8333333333334
1792.0,503.65625
1793.0,476.45
1794.0,477.2105263157895
1795.0,500.46666666666664
1796.0,484.45
1797.0,455.54716981132077
1798.0,475.6756756756757
1799.0,479.7
1800.0,484.7837837837838
1801.0,497.4193548387097
1802.0,482.675
1803.0,494.0
1804.0,493.258064516129
1805.0,476.1621621621622
1806.0,475.6756756756757
1807.0,495.6666666666667
1808.0,494.0
1809.0,473.6875
1810.0,470.7073170731707
1811.0,462.6521739130435
1812.0,465.1041666666667
1813.0,501.6551724137931
1814.0,455.72
1815.0,496.8666666666667
1816.0,499.6
1817.0,507.84375
1818.0,480.05
1819.0,484.86486486486484
1820.0,460.86
1821.0,483.7837837837838
1822.0,470.875
1823.0,478.1666666666667
1824.0,465.0731707317073
1825.0,490.75757575757575
1826.0,472.5121951219512
1827.0,470.25581395348837
1828.0,468.06976744186045
1829.0,496.43333333333334
1830.0,446.37931034482756
1831.0,481.6666666666667
1832.0,472.2142857142857
1833.0,465.1951219512195
1834.0,443.48387096774195
1835.0,469.35135135135135
1836.0,484.5
1837.0,457.25
1838.0,455.03921568627453
1839.0,488.5
1840.0,460.1
1841.0,479.0285714285714
1842.0,497.28125
1843.0,487.3333333333333
1844.0,498.0
1845.0,531.12
1846.0,499.25
1847.0,494.8709677419355
1848.0,499.70588235294116
1849.0,497.5882352941176
1850.0,496.0
1851.0,489.2
1852.0,501.93548387096774
1853.0,490.0
1854.0,504.6896551724138
1855.0,499.85714285714283
1856.0,504.6857142857143
1857.0,453.46666666666664
1858.0,516.9655172413793
1859.0,465.64444444444445
1860.0,524.1851851851852
1861.0,493.2258064516129
1862.0,509.73333333333335
1863.0,518.7142857142857
1864.0,492.85714285714283
1865.0,494.25
1866.0,505.75757575757575
1867.0,530.2962962962963
1868.0,483.1951219512195
1869.0,504.6969696969697
1870.0,488.5
1871.0,514.21875
1872.0,500.0285714285714
1873.0,483.15
1874.0,509.8
1875.0,510.1714285714286
1876.0,505.8378378378378
1877.0,512.4117647058823
1878.0,536.448275862069
1879.0,545.2857142857143
1880.0,547.5333333333333
1881.0,543.59375
1882.0,528.6571428571428
1883.0,570.6206896551724
1884.0,573.6896551724138
1885.0,565.6774193548387
1886.0,615.1
1887.0,597.448275862069
1888.0,625.8275862068965
1889.0,624.53125
1890.0,644.2333333333333
1891.0,634.4848484848485
1892.0,648.5
1893.0,684.8333333333334
1894.0,690.4666666666667
1895.0,704.1
1896.0,696.59375
1897.0,735.0689655172414
1898.0,747.9032258064516
1899.0,745.4333333333333
1900.0,751.5483870967741
1901.0,753.75
1902.0,801.551724137931
1903.0,800.3448275862069
1904.0,795.2
1905.0,812.4827586206897
1906.0,825.0666666666667
1907.0,833.9642857142857
1908.0,820.0344827586207
1909.0,803.4516129032259
1910.0,805.7586206896551
1911.0,793.5806451612904
1912.0,753.1290322580645
1913.0,775.8387096774194
1914.0,744.5333333333333
1915.0,739.4333333333333
1916.0,754.2413793103449
1917.0,705.7741935483871
1918.0,689.2666666666667
1919.0,674.4
1920.0,685.8214285714286
1921.0,645.551724137931
1922.0,633.7407407407408
1923.0,618.8888888888889
1924.0,632.12
1925.0,589.5357142857143
1926.0,589.0769230769231
1927.0,580.6666666666666
1928.0,559.4444444444445
1929.0,540.625
1930.0,559.5862068965517
1931.0,526.0625
1932.0,554.8333333333334
1933.0,546.1612903225806
1934.0,548.25
1935.0,559.9032258064516
1936.0,565.1935483870968
1937.0,581.4137931034483
1938.0,578.0967741935484
1939.0,604.5714285714286
1940.0,625.8928571428571
1941.0,605.0909090909091
1942.0,637.516129032258
1943.0,632.0
1944.0,685.8620689655172
1945.0,678.8064516129032
1946.0,713.1333333333333
1947.0,736.0333333333333
1948.0,759.7096774193549
1949.0,767.6129032258065
1950.0,804.2903225806451
1951.0,850.6
1952.0,878.4137931034483
1953.0,865.9677419354839
1954.0,932.9666666666667
1955.0,953.0
1956.0,949.5483870967741
1957.0,981.4333333333333
1958.0,1010.4137931034483
1959.0,1017.8333333333334
1960.0,1051.6
1961.0,1081.1666666666667
1962.0,1074.6774193548388
1963.0,1126.8275862068965
1964.0,1114.5
1965.0,1162.4516129032259
1966.0,1201.0
1967.0,1234.896551724138
1968.0,1237.0689655172414
1969.0,1261.7931034482758
1970.0,1266.896551724138
1971.0,1241.4137931034484
1972.0,1206.7096774193549
1973.0,1213.1379310344828
1974.0,1149.6451612903227
1975.0,1169.9655172413793
1976.0,1111.7
1977.0,1098.1
1978.0,1040.4827586206898
1979.0,1007.7096774193549
1980.0,1013.1785714285714
1981.0,947.2758620689655
1982.0,909.0
1983.0,868.0370370370371
1984.0,800.5714285714286
1985.0,807.0
1986.0,764.4782608695652
1987.0,701.6
1988.0,656.4347826086956
1989.0,568.2222222222222
1990.0,556.7619047619048
1991.0,484.17857142857144
1992.0,416.65060240963857
1993.0,413.0
1994.0,404.4920634920635
1995.0,416.55384615384617
1996.0,395.2707182320442
1997.0,404.6465517241379
1998.0,449.05882352941177
1999.0,423.81666666666666
2000.0,402.19166666666666
2001.0,414.11650485436894
2002.0,431.47457627118644
2003.0,429.2328767123288
2004.0,436.140350877193
2005.0,423.65060240963857
2006.0,495.3333333333333
2007.0,479.0238095238095
2008.0,482.225
2009.0,529.6296296296297
2010.0,511.77142857142854
2011.0,529.8125
2012.0,553.9666666666667
2013.0,579.7096774193549
2014.0,590.060606060606
2015.0,629.7241379310345
2016.0,646.2333333333333
2017.0,658.8333333333334
2018.0,689.7741935483871
2019.0,730.5806451612904
2020.0,775.4
2021.0,814.0666666666667
2022.0,870.5333333333333
2023.0,936.5172413793103
2024.0,941.3333333333334
2025.0,1004.3
2026.0,1056.4333333333334
2027.0,1140.7666666666667
2028.0,1165.3225806451612
2029.0,1229.8064516129032
2030.0,1279.8125
2031.0,1378.032258064516
2032.0,1427.741935483871
2033.0,1448.375
2034.0,1534.6774193548388
2035.0,1614.1935483870968
2036.0,1712.8709677419354
2037.0,1794.6333333333334
2038.0,1836.6451612903227
2039.0,1964.9666666666667
2040.0,2027.1333333333334
2041.0,2086.4666666666667
2042.0,2119.4666666666667
2043.0,2162.9666666666667
2044.0,2117.84375
2045.0,2145.935483870968
2046.0,2148.7419354838707
2047.0,2180.2258064516127
2048.0,2126.4193548387098
2049.0,2113.032258064516
2050.0,2188.448275862069
2051.0,2162.2758620689656
2052.0,2060.548387096774
2053.0,2017.5806451612902
2054.0,2070.7241379310344
2055.0,2043.9655172413793
2056.0,1959.7931034482758
2057.0,1977.1785714285713
2058.0,1930.857142857143
2059.0,1876.9285714285713
2060.0,1867.6538461538462
2061.0,1747.037037037037
2062.0,1638.3793103448277
2063.0,1557.7241379310344
2064.0,1536.5357142857142
2065.0,1520.607142857143
2066.0,1424.9310344827586
2067.0,1420.551724137931
2068.0,1416.0714285714287
2069.0,1312.3870967741937
2070.0,1324.2666666666667
2071.0,1335.5862068965516
2072.0,1307.2413793103449
2073.0,1331.3214285714287
2074.0,1322.4074074074074
2075.0,1283.2142857142858
2076.0,1233.3333333333333
2077.0,1227.6896551724137
2078.0,1244.142857142857
2079.0,1205.3333333333333
2080.0,1177.5666666666666
2081.0,1187.9666666666667
2082.0,1157.3333333333333
2083.0,1185.4642857142858
2084.0,1157.0344827586207
2085.0,1177.2857142857142
2086.0,1152.9642857142858
2087.0,1144.107142857143
2088.0,1069.8666666666666
2089.0,1055.1612903225807
2090.0,1042.7931034482758
2091.0,1009.0344827586207
2092.0,968.6666666666666
2093.0,948.0357142857143
2094.0,921.3214285714286
2095.0,881.5357142857143
2096.0,885.1923076923077
2097.0,856.1923076923077
2098.0,806.36
2099.0,749.6153846153846
2100.0,713.6923076923077
2101.0,669.08
2102.0,646.0
2103.0,603.4615384615385
2104.0,572.9615384615385
2105.0,536.7857142857143
2106.0,524.1071428571429
2107.0,508.35714285714283
2108.0,455.5744680851064
2109.0,450.0217391304348
2110.0,431.5833333333333
2111.0,409.7047619047619
2112.0,418.90697674418607
2113.0,409.1931818181818
2114.0,409.67058823529413
2115.0,398.07586206896553
2116.0,395.0359712230216
2117.0,390.7577639751553
2118.0,379.05479452054794
2119.0,386.6243654822335
2120.0,379.4760273972603
2121.0,374.83175355450237
2122.0,378.11340206185565
2123.0,371.86682808716705
2124.0,375.4097859327217
2125.0,383.78743961352654
2126.0,377.8174157303371
2127.0,376.9789473684211
2128.0,379.08923076923077
2129.0,375.5803357314149
2130.0,381.79282868525894
2131.0,374.2969121140143
2132.0,382.6142857142857
2133.0,374.02031602708803
2134.0,376.58663366336634
2135.0,386.16279069767444
2136.0,375.55799373040753
2137.0,378.0741758241758
2138.0,379.0474683544304
2139.0,371.17436974789916
2140.0,376.1924198250729
2141.0,377.7362637362637
2142.0,373.3532608695652
2143.0,381.7153846153846
2144.0,374.0527704485488
2145.0,386.05128205128204
2146.0,375.33663366336634
2147.0,373.32107843137254
2148.0,379.9560810810811
2149.0,374.86146095717885
2150.0,376.0547619047619
2151.0,376.4347826086956
2152.0,373.5
2153.0,375.43582887700535
2154.0,377.5784615384615
2155.0,379.2625
2156.0,380.83629893238435
2157.0,373.1606334841629
2158.0,376.228855721393
2159.0,375.87031700288185
2160.0,391.9142857142857
2161.0,377.99402985074624
2162.0,384.271186440678
2163.0,384.7280701754386
2164.0,389.1904761904762
2165.0,386.5112359550562
2166.0,389.54411764705884
2167.0,401.8333333333333
2168.0,387.21256038647346
2169.0,388.70283018867923
2170.0,397.158273381295
2171.0,402.864
2172.0,421.2835820895522
2173.0,400.81538461538463
2174.0,429.8709677419355
2175.0,438.35714285714283
2176.0,421.4938271604938
2177.0,453.3404255319149
2178.0,448.2931034482759
2179.0,486.2857142857143
2180.0,474.22727272727275
2181.0,507.93333333333334
2182.0,525.7741935483871
2183.0,529.9354838709677
2184.0,550.0344827586207
2185.0,553.7586206896551
2186.0,576.3461538461538
2187.0,565.7857142857143
2188.0,558.5
2189.0,571.2222222222222
2190.0,548.9310344827586
2191.0,547.3030303030303
2192.0,527.0294117647059
2193.0,546.3666666666667
2194.0,532.6129032258065
2195.0,524.8787878787879
2196.0,501.3333333333333
2197.0,508.6
2198.0,520.8666666666667
2199.0,504.56666666666666
2200.0,494.6
2201.0,437.8135593220339
2202.0,437.7857142857143
2203.0,427.07042253521126
2204.0,406.9782608695652
2205.0,412.85714285714283
2206.0,414.47297297297297
2207.0,396.7079646017699
2208.0,395.6016260162602
2209.0,377.02785515320335
2210.0,376.5208333333333
2211.0,378.0671834625323
2212.0,374.36179775280897
2213.0,375.4457013574661
2214.0,378.0574018126888
2215.0,372.296875
2216.0,376.2932551319648
2217.0,379.22903225806454
2218.0,371.80405405405406
2219.0,374.50452488687785
2220.0,375.5831202046036
2221.0,375.98053527980534
2222.0,372.71679197994985
2223.0,376.2268656716418
2224.0,372.19870410367173
2225.0,379.34057971014494
2226.0,379.7842565597668
2227.0,375.23799582463465
2228.0,375.60532687651335
2229.0,374.4187643020595
2230.0,378.1712158808933
2231.0,379.478835978836
2232.0,380.8541666666667
2233.0,377.9166666666667
2234.0,382.4089219330855
2235.0,379.2744565217391
2236.0,390.0271739130435
2237.0,387.7217391304348
2238.0,391.55801104972375
2239.0,409.48192771084337
2240.0,404.6821705426357
2241.0,445.43589743589746
2242.0,455.84090909090907
2243.0,479.5833333333333
2244.0,483.025
2245.0,550.5
2246.0,576.0
2247.0,594.9629629629629
2248.0,647.6551724137931
2249.0,716.48
2250.0,717.551724137931
2251.0,774.6206896551724
2252.0,813.0
2253.0,840.9655172413793
2254.0,864.0322580645161
2255.0,944.7586206896551
2256.0,948.1290322580645
2257.0,1021.0344827586207
2258.0,1039.53125
2259.0,1117.5666666666666
2260.0,1162.4516129032259
2261.0,1235.8275862068965
2262.0,1280.9655172413793
2263.0,1344.9333333333334
2264.0,1387.9333333333334
2265.0,1435.8333333333333
2266.0,1508.607142857143
2267.0,1478.8666666666666
2268.0,1514.0689655172414
2269.0,1485.7
2270.0,1472.4
2271.0,1441.7241379310344
2272.0,1400.7333333333333
2273.0,1358.6666666666667
2274.0,1324.6333333333334
2275.0,1328.4827586206898
2276.0,1258.9285714285713
2277.0,1230.3214285714287
2278.0,1132.9642857142858
2279.0,1099.0714285714287
2280.0,1045.5555555555557
2281.0,949.9642857142857
2282.0,931.88
2283.0,859.8
2284.0,816.1739130434783
2285.0,765.5714285714286
2286.0,675.45
2287.0,568.9545454545455
2288.0,517.2083333333334
2289.0,422.28985507246375
2290.0,396.0066225165563
2291.0,392.0718232044199
2292.0,397.7463768115942
2293.0,382.7193548387097
2294.0,391.71527777777777
2295.0,379.10764872521247
2296.0,383.83730158730157
2297.0,385.0748031496063
2298.0,391.33142857142855
2299.0,382.41269841269843
2300.0,382.5917602996255
2301.0,385.58921161825725
2302.0,382.80350877192984
2303.0,388.1183431952663
2304.0,381.41875
2305.0,380.62831858407077
